DATA,NU_ANO,NU_DIA,NU_SEMESTRE,DS_SEMESTRE,NU_ANO_SEMESTRE,DS_SEMESTRE_ANO,NU_TRIMESTRE,DS_TRIMESTRE,NU_ANO_TRIMESTRE,DS_ANO_TRIMESTRE,NU_MES,DS_MES,DS_MES_SIGLA,NU_ANO_MES,DS_MES_ANO,NU_DIA_SEMANA,DS_DIA_SEMANA,DS_DIA_SEMANA_SIGLA
"05/05/2018,2018,5,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",7,""SABADO"",""SAB"""
"06/05/2018,2018,6,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",1,""DOMINGO"",""DOM"""
"07/05/2018,2018,7,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",2,""SEGUNDA"",""SEG"""
"08/05/2018,2018,8,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",3,""TERCA"",""TER"""
"09/05/2018,2018,9,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",4,""QUARTA"",""QUA"""
"10/05/2018,2018,10,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",5,""QUINTA"",""QUI"""
"11/05/2018,2018,11,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",6,""SEXTA"",""SEX"""
"12/05/2018,2018,12,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",7,""SABADO"",""SAB"""
"13/05/2018,2018,13,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",1,""DOMINGO"",""DOM"""
"14/05/2018,2018,14,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",2,""SEGUNDA"",""SEG"""
"15/05/2018,2018,15,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",3,""TERCA"",""TER"""
"16/05/2018,2018,16,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",4,""QUARTA"",""QUA"""
"17/05/2018,2018,17,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",5,""QUINTA"",""QUI"""
"18/05/2018,2018,18,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",6,""SEXTA"",""SEX"""
"19/05/2018,2018,19,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",7,""SABADO"",""SAB"""
"20/05/2018,2018,20,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",1,""DOMINGO"",""DOM"""
"21/05/2018,2018,21,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",2,""SEGUNDA"",""SEG"""
"22/05/2018,2018,22,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",3,""TERCA"",""TER"""
"23/05/2018,2018,23,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",4,""QUARTA"",""QUA"""
"24/05/2018,2018,24,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",5,""QUINTA"",""QUI"""
"25/05/2018,2018,25,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",6,""SEXTA"",""SEX"""
"26/05/2018,2018,26,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",7,""SABADO"",""SAB"""
"27/05/2018,2018,27,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",1,""DOMINGO"",""DOM"""
"28/05/2018,2018,28,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",2,""SEGUNDA"",""SEG"""
"29/05/2018,2018,29,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",3,""TERCA"",""TER"""
"30/05/2018,2018,30,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",4,""QUARTA"",""QUA"""
"31/05/2018,2018,31,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",5,""MAIO"",""MAI"",201805,""MAI/2018"",5,""QUINTA"",""QUI"""
"01/06/2018,2018,1,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",6,""SEXTA"",""SEX"""
"02/06/2018,2018,2,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",7,""SABADO"",""SAB"""
"03/06/2018,2018,3,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",1,""DOMINGO"",""DOM"""
"04/06/2018,2018,4,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",2,""SEGUNDA"",""SEG"""
"05/06/2018,2018,5,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",3,""TERCA"",""TER"""
"06/06/2018,2018,6,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",4,""QUARTA"",""QUA"""
"07/06/2018,2018,7,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",5,""QUINTA"",""QUI"""
"08/06/2018,2018,8,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",6,""SEXTA"",""SEX"""
"09/06/2018,2018,9,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",7,""SABADO"",""SAB"""
"10/06/2018,2018,10,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",1,""DOMINGO"",""DOM"""
"11/06/2018,2018,11,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",2,""SEGUNDA"",""SEG"""
"12/06/2018,2018,12,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",3,""TERCA"",""TER"""
"13/06/2018,2018,13,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",4,""QUARTA"",""QUA"""
"14/06/2018,2018,14,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",5,""QUINTA"",""QUI"""
"15/06/2018,2018,15,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",6,""SEXTA"",""SEX"""
"16/06/2018,2018,16,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",7,""SABADO"",""SAB"""
"17/06/2018,2018,17,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",1,""DOMINGO"",""DOM"""
"18/06/2018,2018,18,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",2,""SEGUNDA"",""SEG"""
"19/06/2018,2018,19,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",3,""TERCA"",""TER"""
"20/06/2018,2018,20,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",4,""QUARTA"",""QUA"""
"21/06/2018,2018,21,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",5,""QUINTA"",""QUI"""
"22/06/2018,2018,22,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",6,""SEXTA"",""SEX"""
"23/06/2018,2018,23,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",7,""SABADO"",""SAB"""
"24/06/2018,2018,24,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",1,""DOMINGO"",""DOM"""
"25/06/2018,2018,25,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",2,""SEGUNDA"",""SEG"""
"26/06/2018,2018,26,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",3,""TERCA"",""TER"""
"27/06/2018,2018,27,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",4,""QUARTA"",""QUA"""
"28/06/2018,2018,28,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",5,""QUINTA"",""QUI"""
"29/06/2018,2018,29,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",6,""SEXTA"",""SEX"""
"30/06/2018,2018,30,1,""1º Sem."",20181,""S1/2018"",2,""2º Trim."",20182,""T2/2018"",6,""JUNHO"",""JUN"",201806,""JUN/2018"",7,""SABADO"",""SAB"""
"01/07/2018,2018,1,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",1,""DOMINGO"",""DOM"""
"02/07/2018,2018,2,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",2,""SEGUNDA"",""SEG"""
"03/07/2018,2018,3,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",3,""TERCA"",""TER"""
"04/07/2018,2018,4,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",4,""QUARTA"",""QUA"""
"05/07/2018,2018,5,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",5,""QUINTA"",""QUI"""
"06/07/2018,2018,6,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",6,""SEXTA"",""SEX"""
"07/07/2018,2018,7,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",7,""SABADO"",""SAB"""
"08/07/2018,2018,8,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",1,""DOMINGO"",""DOM"""
"09/07/2018,2018,9,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",2,""SEGUNDA"",""SEG"""
"10/07/2018,2018,10,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",3,""TERCA"",""TER"""
"11/07/2018,2018,11,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",4,""QUARTA"",""QUA"""
"12/07/2018,2018,12,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",5,""QUINTA"",""QUI"""
"13/07/2018,2018,13,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",6,""SEXTA"",""SEX"""
"14/07/2018,2018,14,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",7,""SABADO"",""SAB"""
"15/07/2018,2018,15,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",1,""DOMINGO"",""DOM"""
"16/07/2018,2018,16,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",2,""SEGUNDA"",""SEG"""
"17/07/2018,2018,17,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",3,""TERCA"",""TER"""
"18/07/2018,2018,18,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",4,""QUARTA"",""QUA"""
"19/07/2018,2018,19,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",5,""QUINTA"",""QUI"""
"20/07/2018,2018,20,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",6,""SEXTA"",""SEX"""
"21/07/2018,2018,21,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",7,""SABADO"",""SAB"""
"22/07/2018,2018,22,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",1,""DOMINGO"",""DOM"""
"23/07/2018,2018,23,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",2,""SEGUNDA"",""SEG"""
"24/07/2018,2018,24,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",3,""TERCA"",""TER"""
"25/07/2018,2018,25,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",4,""QUARTA"",""QUA"""
"26/07/2018,2018,26,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",5,""QUINTA"",""QUI"""
"27/07/2018,2018,27,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",6,""SEXTA"",""SEX"""
"28/07/2018,2018,28,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",7,""SABADO"",""SAB"""
"29/07/2018,2018,29,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",1,""DOMINGO"",""DOM"""
"30/07/2018,2018,30,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",2,""SEGUNDA"",""SEG"""
"31/07/2018,2018,31,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",7,""JULHO"",""JUL"",201807,""JUL/2018"",3,""TERCA"",""TER"""
"01/08/2018,2018,1,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",4,""QUARTA"",""QUA"""
"02/08/2018,2018,2,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",5,""QUINTA"",""QUI"""
"03/08/2018,2018,3,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",6,""SEXTA"",""SEX"""
"04/08/2018,2018,4,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",7,""SABADO"",""SAB"""
"05/08/2018,2018,5,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",1,""DOMINGO"",""DOM"""
"06/08/2018,2018,6,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",2,""SEGUNDA"",""SEG"""
"07/08/2018,2018,7,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",3,""TERCA"",""TER"""
"08/08/2018,2018,8,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",4,""QUARTA"",""QUA"""
"09/08/2018,2018,9,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",5,""QUINTA"",""QUI"""
"10/08/2018,2018,10,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",6,""SEXTA"",""SEX"""
"11/08/2018,2018,11,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",7,""SABADO"",""SAB"""
"12/08/2018,2018,12,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",1,""DOMINGO"",""DOM"""
"13/08/2018,2018,13,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",2,""SEGUNDA"",""SEG"""
"14/08/2018,2018,14,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",3,""TERCA"",""TER"""
"15/08/2018,2018,15,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",4,""QUARTA"",""QUA"""
"16/08/2018,2018,16,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",5,""QUINTA"",""QUI"""
"17/08/2018,2018,17,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",6,""SEXTA"",""SEX"""
"18/08/2018,2018,18,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",7,""SABADO"",""SAB"""
"19/08/2018,2018,19,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",1,""DOMINGO"",""DOM"""
"20/08/2018,2018,20,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",2,""SEGUNDA"",""SEG"""
"21/08/2018,2018,21,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",3,""TERCA"",""TER"""
"22/08/2018,2018,22,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",4,""QUARTA"",""QUA"""
"23/08/2018,2018,23,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",5,""QUINTA"",""QUI"""
"24/08/2018,2018,24,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",6,""SEXTA"",""SEX"""
"25/08/2018,2018,25,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",7,""SABADO"",""SAB"""
"26/08/2018,2018,26,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",1,""DOMINGO"",""DOM"""
"27/08/2018,2018,27,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",2,""SEGUNDA"",""SEG"""
"28/08/2018,2018,28,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",3,""TERCA"",""TER"""
"29/08/2018,2018,29,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",4,""QUARTA"",""QUA"""
"30/08/2018,2018,30,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",5,""QUINTA"",""QUI"""
"31/08/2018,2018,31,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",8,""AGOSTO"",""AGO"",201808,""AGO/2018"",6,""SEXTA"",""SEX"""
"01/09/2018,2018,1,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",7,""SABADO"",""SAB"""
"02/09/2018,2018,2,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",1,""DOMINGO"",""DOM"""
"03/09/2018,2018,3,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",2,""SEGUNDA"",""SEG"""
"04/09/2018,2018,4,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",3,""TERCA"",""TER"""
"05/09/2018,2018,5,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",4,""QUARTA"",""QUA"""
"06/09/2018,2018,6,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",5,""QUINTA"",""QUI"""
"07/09/2018,2018,7,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",6,""SEXTA"",""SEX"""
"08/09/2018,2018,8,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",7,""SABADO"",""SAB"""
"09/09/2018,2018,9,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",1,""DOMINGO"",""DOM"""
"10/09/2018,2018,10,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",2,""SEGUNDA"",""SEG"""
"11/09/2018,2018,11,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",3,""TERCA"",""TER"""
"12/09/2018,2018,12,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",4,""QUARTA"",""QUA"""
"13/09/2018,2018,13,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",5,""QUINTA"",""QUI"""
"14/09/2018,2018,14,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",6,""SEXTA"",""SEX"""
"15/09/2018,2018,15,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",7,""SABADO"",""SAB"""
"16/09/2018,2018,16,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",1,""DOMINGO"",""DOM"""
"17/09/2018,2018,17,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",2,""SEGUNDA"",""SEG"""
"18/09/2018,2018,18,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",3,""TERCA"",""TER"""
"19/09/2018,2018,19,2,""2º Sem."",20182,""S2/2018"",3,""3º Trim."",20183,""T3/2018"",9,""SETEMBRO"",""SET"",201809,""SET/2018"",4,""QUARTA"",""QUA"""
