"data","nu_ano","nu_dia","nu_semestre","ds_semestre","ds_codanosemestre","ds_semestreano","nu_trimestre","ds_trimestre","nu_codanotrimestre","ds_trimestreano","nu_mes","ds_mes","sigla_mes","nu_anomes","ds_anomes","nu_diasemana","ds_diasemana","ds_siglasemana"
"2019-01-18",2019,18,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",6,"SEXTA","SEX"
"2019-01-19",2019,19,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",7,"SABADO","SAB"
"2019-01-20",2019,20,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",1,"DOMINGO","DOM"
"2019-01-21",2019,21,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",2,"SEGUNDA","SEG"
"2019-01-22",2019,22,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",3,"TERCA","TER"
"2019-01-23",2019,23,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",4,"QUARTA","QUA"
"2019-01-24",2019,24,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",5,"QUINTA","QUI"
"2019-01-25",2019,25,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",6,"SEXTA","SEX"
"2019-01-26",2019,26,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",7,"SABADO","SAB"
"2019-01-27",2019,27,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",1,"DOMINGO","DOM"
"2019-01-28",2019,28,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",2,"SEGUNDA","SEG"
"2019-01-29",2019,29,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",3,"TERCA","TER"
"2019-01-30",2019,30,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",4,"QUARTA","QUA"
"2019-01-31",2019,31,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",1,"JANEIRO","JAN",201901,"JAN/2019",5,"QUINTA","QUI"
"2019-02-01",2019,1,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",6,"SEXTA","SEX"
"2019-02-02",2019,2,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",7,"SABADO","SAB"
"2019-02-03",2019,3,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",1,"DOMINGO","DOM"
"2019-02-04",2019,4,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",2,"SEGUNDA","SEG"
"2019-02-05",2019,5,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",3,"TERCA","TER"
"2019-02-06",2019,6,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",4,"QUARTA","QUA"
"2019-02-07",2019,7,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",5,"QUINTA","QUI"
"2019-02-08",2019,8,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",6,"SEXTA","SEX"
"2019-02-09",2019,9,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",7,"SABADO","SAB"
"2019-02-10",2019,10,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",1,"DOMINGO","DOM"
"2019-02-11",2019,11,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",2,"SEGUNDA","SEG"
"2019-02-12",2019,12,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",3,"TERCA","TER"
"2019-02-13",2019,13,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",4,"QUARTA","QUA"
"2019-02-14",2019,14,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",5,"QUINTA","QUI"
"2019-02-15",2019,15,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",6,"SEXTA","SEX"
"2019-02-16",2019,16,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",7,"SABADO","SAB"
"2019-02-17",2019,17,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",1,"DOMINGO","DOM"
"2019-02-18",2019,18,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",2,"SEGUNDA","SEG"
"2019-02-19",2019,19,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",3,"TERCA","TER"
"2019-02-20",2019,20,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",4,"QUARTA","QUA"
"2019-02-21",2019,21,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",5,"QUINTA","QUI"
"2019-02-22",2019,22,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",6,"SEXTA","SEX"
"2019-02-23",2019,23,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",7,"SABADO","SAB"
"2019-02-24",2019,24,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",1,"DOMINGO","DOM"
"2019-02-25",2019,25,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",2,"SEGUNDA","SEG"
"2019-02-26",2019,26,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",3,"TERCA","TER"
"2019-02-27",2019,27,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",4,"QUARTA","QUA"
"2019-02-28",2019,28,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",2,"FEVEREIRO","FEV",201902,"FEV/2019",5,"QUINTA","QUI"
"2019-03-01",2019,1,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",6,"SEXTA","SEX"
"2019-03-02",2019,2,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",7,"SABADO","SAB"
"2019-03-03",2019,3,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",1,"DOMINGO","DOM"
"2019-03-04",2019,4,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",2,"SEGUNDA","SEG"
"2019-03-05",2019,5,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",3,"TERCA","TER"
"2019-03-06",2019,6,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",4,"QUARTA","QUA"
"2019-03-07",2019,7,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",5,"QUINTA","QUI"
"2019-03-08",2019,8,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",6,"SEXTA","SEX"
"2019-03-09",2019,9,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",7,"SABADO","SAB"
"2019-03-10",2019,10,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",1,"DOMINGO","DOM"
"2019-03-11",2019,11,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",2,"SEGUNDA","SEG"
"2019-03-12",2019,12,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",3,"TERCA","TER"
"2019-03-13",2019,13,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",4,"QUARTA","QUA"
"2019-03-14",2019,14,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",5,"QUINTA","QUI"
"2019-03-15",2019,15,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",6,"SEXTA","SEX"
"2019-03-16",2019,16,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",7,"SABADO","SAB"
"2019-03-17",2019,17,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",1,"DOMINGO","DOM"
"2019-03-18",2019,18,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",2,"SEGUNDA","SEG"
"2019-03-19",2019,19,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",3,"TERCA","TER"
"2019-03-20",2019,20,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",4,"QUARTA","QUA"
"2019-03-21",2019,21,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",5,"QUINTA","QUI"
"2019-03-22",2019,22,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",6,"SEXTA","SEX"
"2019-03-23",2019,23,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",7,"SABADO","SAB"
"2019-03-24",2019,24,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",1,"DOMINGO","DOM"
"2019-03-25",2019,25,1,"1º Sem.",20191,"S1/2019",1,"1º Trim.",20191,"T1/2019",3,"MARCO","MAR",201903,"MAR/2019",2,"SEGUNDA","SEG"
