"classeProcessual","codigoLocalidade","orgaoJulgador_codigoOrgao","assunto_codigoNacional","codigo_ultima_movimentacao","mes_ajuizamento","alvo_processos_demorados","G1","G2","JE","TR","CRIMINAL","CIVIL","JUIZADOS","EXECUTIVOS","OUTROS","PEQUENO","MÉDIO","GRANDE"
436,1302603,4910,7780,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4907,11811,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4910,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4910,7780,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,7621,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4906,7780,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4905,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4902,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,11738,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,11865,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4910,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4905,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,7780,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,11738,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4905,7780,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,11738,10462,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4902,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4906,7780,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,6017,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4907,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4910,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4905,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4906,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4906,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4906,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4906,11811,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4903,7780,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4910,10677,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,10467,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4907,7768,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4912,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4906,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4905,7780,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4908,6226,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1302603,4905,4904,22,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
436,1304062,5079,10439,246,3,"NORMAL",0,0,1,0,0,0,1,0,0,1,0,0
12154,1302603,4906,10467,22,3,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4907,10467,22,3,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,11738,4703,22,3,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4906,10467,22,4,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4905,4980,22,4,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4905,4854,22,4,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4905,4980,22,4,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4907,4706,22,4,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4908,11811,22,4,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4907,7689,22,5,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4908,10467,22,6,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4905,4960,22,6,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4906,7703,22,6,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4908,4841,22,6,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,11738,4841,22,6,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4908,4841,22,7,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4907,4972,22,7,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4907,4972,22,7,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4907,4972,22,7,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,4907,4972,22,7,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
12154,1302603,11738,4841,22,7,"NORMAL",0,0,1,0,0,1,0,0,0,1,0,0
7,1600055,6415,899,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600105,6147,6220,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600105,6147,8826,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600105,6147,9985,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600154,16409,899,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600154,16409,7768,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600154,16409,8826,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600154,16409,7691,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600154,16409,7691,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600204,6151,7779,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600204,6151,9045,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600204,6151,10313,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600204,6151,10666,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600204,6151,6095,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600204,6151,6096,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600204,6151,6096,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600204,6151,6101,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600204,6151,7690,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600212,6155,10433,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600238,6155,8960,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600238,6155,6104,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600238,6155,10029,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600253,6155,10444,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600253,6155,10444,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600253,6155,9045,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600279,6157,8960,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600279,6157,10433,246,11,"DEMORADO",1,0,0,0,0,1,0,0,0,1,0,0
7,1600279,6157,4706,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600279,78603,8826,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600279,78603,10313,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600279,6157,9045,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600279,6157,10433,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,9981,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,7703,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6164,10340,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,7767,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,4703,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,8961,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,9607,246,5,"DEMORADO",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,9148,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,10434,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,10433,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,8875,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10445,246,11,"DEMORADO",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10313,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,10582,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,10502,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,10433,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,10439,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,9148,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,10255,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,10452,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,10288,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,10313,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10256,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,4703,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,10433,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,8961,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,4701,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10128,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,7760,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,10298,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6164,10023,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,4935,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,10502,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,7770,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,7703,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,9587,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,9587,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,7779,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,7703,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,10296,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10422,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,10433,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10411,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6164,6220,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,10411,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,7703,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,7779,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,10261,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6164,7703,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,8919,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6164,7770,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,7698,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,4703,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,4960,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,9585,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,7781,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10411,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6164,9587,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10290,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,10433,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,7768,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6164,10250,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,7698,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,9607,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10452,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10359,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,7781,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6164,9196,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,9607,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,10577,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,10221,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,10439,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,9593,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,10671,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,7620,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6164,7621,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,7703,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,10439,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,7770,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,10433,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,10371,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,10439,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6165,7947,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,4960,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,4960,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,4960,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,7617,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,10439,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,13718,9607,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,7691,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,10677,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6167,9580,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,9196,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,12612,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6166,9587,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,7681,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,16275,10254,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600303,6162,7681,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,7779,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,8826,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,6094,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,6094,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,6094,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,6094,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,6094,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,6094,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,10410,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,6226,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,10433,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,10433,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,10666,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,10666,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,10433,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,10128,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600402,6404,5804,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600501,13703,7779,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600501,13703,899,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600501,13703,9584,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600501,13703,9045,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,10421,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,10421,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,6096,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,8826,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,6095,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,9045,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,10433,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,10433,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,10433,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,10433,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,10431,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,899,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,10439,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600535,6407,10439,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600550,6147,10582,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600550,6147,9045,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600550,6147,9045,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600550,6147,9985,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,13716,7691,246,10,"DEMORADO",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6409,10448,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,13716,10437,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6409,10567,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,8960,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,8826,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6409,10431,246,7,"DEMORADO",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,10288,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,10592,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6409,8826,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6409,8826,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6409,9992,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,13716,10431,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,9045,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,9045,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,5986,246,9,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,13716,7947,246,10,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6409,9607,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,13716,8826,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,10439,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,10439,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,7621,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,13716,10444,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600600,6410,10370,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600709,6416,7779,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600709,6416,8826,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600709,6416,6095,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600709,6416,6098,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600709,6416,10452,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600709,6416,7677,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600709,6416,10452,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600709,6416,7661,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,10429,246,9,"DEMORADO",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,10666,246,9,"DEMORADO",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,10421,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,10421,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,899,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,10666,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,8826,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9596,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9045,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9596,246,7,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,8938,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,7703,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9597,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9045,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,7673,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9045,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9045,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,10671,246,11,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,8826,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,10655,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,7703,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9607,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9607,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9607,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
7,1600808,6417,9045,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
22,1600105,6147,7771,246,12,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
22,1600279,78603,6101,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
22,1600303,6167,10420,246,4,"DEMORADO",1,0,0,0,0,1,0,0,0,1,0,0
22,1600303,6162,10219,246,5,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
22,1600303,6167,9148,246,8,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
22,1600303,6167,4972,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
22,1600303,6165,6108,246,6,"NORMAL",1,0,0,0,0,1,0,0,0,1,0,0
